Date,Price
2021-05-16T18:00:00.000Z,3487.33334948
2021-05-16T19:00:00.000Z,3415.25611837
2021-05-16T20:00:00.000Z,3367.9474068
2021-05-16T21:00:00.000Z,3472.99374082
2021-05-16T22:00:00.000Z,3541.36534572
2021-05-16T23:00:00.000Z,3587.50620646
2021-05-17T00:00:00.000Z,3465.06317722
2021-05-17T01:00:00.000Z,3403.68112195
2021-05-17T02:00:00.000Z,3388.87378167
2021-05-17T03:00:00.000Z,3253.26573649
2021-05-17T04:00:00.000Z,3324.23586003
2021-05-17T05:00:00.000Z,3304.6197989
2021-05-17T06:00:00.000Z,3397.1817355
2021-05-17T07:00:00.000Z,3525.75134706
2021-05-17T08:00:00.000Z,3539.44599407
2021-05-17T09:00:00.000Z,3508.51409788
2021-05-17T10:00:00.000Z,3440.05146652
2021-05-17T11:00:00.000Z,3515.45648847
2021-05-17T12:00:00.000Z,3487.07392112
2021-05-17T13:00:00.000Z,3458.9144252
2021-05-17T14:00:00.000Z,3393.07608586
2021-05-17T15:00:00.000Z,3285.82706723
2021-05-17T16:00:00.000Z,3217.86921133
2021-05-17T17:00:00.000Z,3216.89868472
2021-05-17T18:00:00.000Z,3345.39519571
2021-05-17T19:00:00.000Z,3388.65117762
2021-05-17T20:00:00.000Z,3438.58133505
2021-05-17T21:00:00.000Z,3280.78092191
2021-05-17T22:00:00.000Z,3216.89594268
2021-05-17T23:00:00.000Z,3282.39779583
2021-05-18T00:00:00.000Z,3354.69698589
2021-05-18T01:00:00.000Z,3399.36789512
2021-05-18T02:00:00.000Z,3404.8376815
2021-05-18T03:00:00.000Z,3380.86568755
2021-05-18T04:00:00.000Z,3498.9396337
2021-05-18T05:00:00.000Z,3528.7501342
2021-05-18T06:00:00.000Z,3474.30840724
2021-05-18T07:00:00.000Z,3508.09639606
2021-05-18T08:00:00.000Z,3502.21739533
2021-05-18T09:00:00.000Z,3477.68449297
2021-05-18T10:00:00.000Z,3507.77134473
2021-05-18T11:00:00.000Z,3538.89603732
2021-05-18T12:00:00.000Z,3419.82142625
2021-05-18T13:00:00.000Z,3376.58702698
2021-05-18T14:00:00.000Z,3317.751879
2021-05-18T15:00:00.000Z,3353.69918258
2021-05-18T16:00:00.000Z,3426.52872294
2021-05-18T17:00:00.000Z,3408.81147664
2021-05-18T18:00:00.000Z,3368.75857077
2021-05-18T19:00:00.000Z,3401.11677274
2021-05-18T20:00:00.000Z,3435.83350545
2021-05-18T21:00:00.000Z,3401.41521431
2021-05-18T22:00:00.000Z,3374.35411029
2021-05-18T23:00:00.000Z,3380.0700925
2021-05-19T00:00:00.000Z,3361.69857826
2021-05-19T01:00:00.000Z,3195.6665862
2021-05-19T02:00:00.000Z,3127.03902243
2021-05-19T03:00:00.000Z,3099.65880368
2021-05-19T04:00:00.000Z,2923.44788659
2021-05-19T05:00:00.000Z,2947.60189446
2021-05-19T06:00:00.000Z,2935.27530197
2021-05-19T07:00:00.000Z,2992.95255289
2021-05-19T08:00:00.000Z,2983.26227536
2021-05-19T09:00:00.000Z,2977.79743077
2021-05-19T10:00:00.000Z,2857.49019483
2021-05-19T11:00:00.000Z,2715.53700252
2021-05-19T12:00:00.000Z,2286.95127281
2021-05-19T13:00:00.000Z,2493.23223067
2021-05-19T14:00:00.000Z,2564.06129055
2021-05-19T15:00:00.000Z,2772.67324972
2021-05-19T16:00:00.000Z,2837.7444516
2021-05-19T17:00:00.000Z,2795.46067345
2021-05-19T18:00:00.000Z,2622.58710501
2021-05-19T19:00:00.000Z,2609.05822305
2021-05-19T20:00:00.000Z,2541.78328129
2021-05-19T21:00:00.000Z,2581.31743856
2021-05-19T22:00:00.000Z,2663.38423796
2021-05-19T23:00:00.000Z,2460.67920048
2021-05-20T00:00:00.000Z,2214.93686692
2021-05-20T01:00:00.000Z,2341.9704213
2021-05-20T02:00:00.000Z,2480.79925505
2021-05-20T03:00:00.000Z,2470.41275426
2021-05-20T04:00:00.000Z,2562.6343018
2021-05-20T05:00:00.000Z,2650.89999747
2021-05-20T06:00:00.000Z,2666.14974055
2021-05-20T07:00:00.000Z,2716.06462329
2021-05-20T08:00:00.000Z,2691.31048904
2021-05-20T09:00:00.000Z,2676.06237168
2021-05-20T10:00:00.000Z,2714.76539947
2021-05-20T11:00:00.000Z,2744.00464627
2021-05-20T12:00:00.000Z,2889.36382178
2021-05-20T13:00:00.000Z,2916.84763487
2021-05-20T14:00:00.000Z,2900.35076852
2021-05-20T15:00:00.000Z,2913.48740009
2021-05-20T16:00:00.000Z,2711.66297876
2021-05-20T17:00:00.000Z,2758.50968131
2021-05-20T18:00:00.000Z,2786.86465826
2021-05-20T19:00:00.000Z,2808.51437517
2021-05-20T20:00:00.000Z,2762.49847235
2021-05-20T21:00:00.000Z,2835.24726792
2021-05-20T22:00:00.000Z,2833.05966686
2021-05-20T23:00:00.000Z,2784.29415835
2021-05-21T00:00:00.000Z,2913.06318832
2021-05-21T01:00:00.000Z,2905.47138434
2021-05-21T02:00:00.000Z,2862.46721895
2021-05-21T03:00:00.000Z,2802.70765958
2021-05-21T04:00:00.000Z,2782.04678923
2021-05-21T05:00:00.000Z,2758.10480565
2021-05-21T06:00:00.000Z,2762.56735587
2021-05-21T07:00:00.000Z,2691.65664256
2021-05-21T08:00:00.000Z,2706.54104091
2021-05-21T09:00:00.000Z,2761.60620142
2021-05-21T10:00:00.000Z,2691.61710414
2021-05-21T11:00:00.000Z,2709.10565771
2021-05-21T12:00:00.000Z,2662.20367187
2021-05-21T13:00:00.000Z,2735.18264248
2021-05-21T14:00:00.000Z,2525.63272159
2021-05-21T15:00:00.000Z,2421.93359275
2021-05-21T16:00:00.000Z,2470.83360409
2021-05-21T17:00:00.000Z,2493.02209478
2021-05-21T18:00:00.000Z,2480.61349109
2021-05-21T19:00:00.000Z,2367.41306707
2021-05-21T20:00:00.000Z,2249.3810363
2021-05-21T21:00:00.000Z,2378.5066556
2021-05-21T22:00:00.000Z,2367.56660037
2021-05-21T23:00:00.000Z,2430.62138539
2021-05-22T00:00:00.000Z,2466.8069685
2021-05-22T01:00:00.000Z,2448.91657829
2021-05-22T02:00:00.000Z,2398.29473269
2021-05-22T03:00:00.000Z,2331.91026527
2021-05-22T04:00:00.000Z,2268.93452553
2021-05-22T05:00:00.000Z,2228.32556062
2021-05-22T06:00:00.000Z,2240.33904438
2021-05-22T07:00:00.000Z,2246.13371688
2021-05-22T08:00:00.000Z,2353.119984
2021-05-22T09:00:00.000Z,2351.7858359
2021-05-22T10:00:00.000Z,2467.12794506
2021-05-22T11:00:00.000Z,2418.8892786
2021-05-22T12:00:00.000Z,2392.85834288
2021-05-22T13:00:00.000Z,2447.51201268
2021-05-22T14:00:00.000Z,2367.56458928
2021-05-22T15:00:00.000Z,2374.8586816
2021-05-22T16:00:00.000Z,2367.58584761
2021-05-22T17:00:00.000Z,2291.98622758
2021-05-22T18:00:00.000Z,2297.27348606
2021-05-22T19:00:00.000Z,2258.78437904
2021-05-22T20:00:00.000Z,2356.54831861
2021-05-22T21:00:00.000Z,2369.98391141
2021-05-22T22:00:00.000Z,2340.82054428
2021-05-22T23:00:00.000Z,2295.70565666
2021-05-23T00:00:00.000Z,2361.22660327
2021-05-23T01:00:00.000Z,2353.80326471
2021-05-23T02:00:00.000Z,2294.8169292
2021-05-23T03:00:00.000Z,2327.41113599
2021-05-23T04:00:00.000Z,2287.01552666
2021-05-23T05:00:00.000Z,2245.95783626
2021-05-23T06:00:00.000Z,2207.58762809
2021-05-23T07:00:00.000Z,2156.6986237
2021-05-23T08:00:00.000Z,2008.68520807
2021-05-23T09:00:00.000Z,2027.88933676
2021-05-23T10:00:00.000Z,2120.37180366
2021-05-23T11:00:00.000Z,2126.35454279
2021-05-23T12:00:00.000Z,1940.52763093
2021-05-23T13:00:00.000Z,1975.0718444
2021-05-23T14:00:00.000Z,1989.30039027
2021-05-23T15:00:00.000Z,1923.87067917
2021-05-23T16:00:00.000Z,1857.64102408
2021-05-23T17:00:00.000Z,1916.40305941
2021-05-23T18:00:00.000Z,1905.56918958
2021-05-23T19:00:00.000Z,1969.48427376
2021-05-23T20:00:00.000Z,2069.53478756
2021-05-23T21:00:00.000Z,2097.62490289
2021-05-23T22:00:00.000Z,2071.15811299
2021-05-23T23:00:00.000Z,2109.57985208
2021-05-24T00:00:00.000Z,2128.51501663
2021-05-24T01:00:00.000Z,2129.95947998
2021-05-24T02:00:00.000Z,2161.23625091
2021-05-24T03:00:00.000Z,2141.44222501
2021-05-24T04:00:00.000Z,2109.68689705
2021-05-24T05:00:00.000Z,2136.68138625
2021-05-24T06:00:00.000Z,2183.73654088
2021-05-24T07:00:00.000Z,2295.45370066
2021-05-24T08:00:00.000Z,2298.18659953
2021-05-24T09:00:00.000Z,2244.19700285
2021-05-24T10:00:00.000Z,2263.65632707
2021-05-24T11:00:00.000Z,2365.93131749
2021-05-24T12:00:00.000Z,2437.13959873
2021-05-24T13:00:00.000Z,2378.39774414
2021-05-24T14:00:00.000Z,2418.18950762
2021-05-24T15:00:00.000Z,2507.78066962
2021-05-24T16:00:00.000Z,2464.72939739
2021-05-24T17:00:00.000Z,2539.0247331
2021-05-24T18:00:00.000Z,2558.08305533
2021-05-24T19:00:00.000Z,2648.33820782
2021-05-24T20:00:00.000Z,2620.80219177
2021-05-24T21:00:00.000Z,2603.26010189
2021-05-24T22:00:00.000Z,2592.74642176
2021-05-24T23:00:00.000Z,2643.5909947
2021-05-25T00:00:00.000Z,2716.90213656
2021-05-25T01:00:00.000Z,2669.63831932
2021-05-25T02:00:00.000Z,2569.45252368
2021-05-25T03:00:00.000Z,2589.48501463
2021-05-25T04:00:00.000Z,2593.97612765
2021-05-25T05:00:00.000Z,2590.58843262
2021-05-25T06:00:00.000Z,2670.53583574
2021-05-25T07:00:00.000Z,2657.72371935
2021-05-25T08:00:00.000Z,2587.58248547
2021-05-25T09:00:00.000Z,2560.18164101
2021-05-25T10:00:00.000Z,2451.46935002
2021-05-25T11:00:00.000Z,2399.10090488
2021-05-25T12:00:00.000Z,2461.42238447
2021-05-25T13:00:00.000Z,2541.27909554
2021-05-25T14:00:00.000Z,2589.22399406
2021-05-25T15:00:00.000Z,2604.00305995
2021-05-25T16:00:00.000Z,2582.32676489
2021-05-25T17:00:00.000Z,2576.75864858
2021-05-25T18:00:00.000Z,2584.5958382
2021-05-25T19:00:00.000Z,2504.16273441
2021-05-25T20:00:00.000Z,2555.39184546
2021-05-25T21:00:00.000Z,2617.68547884
2021-05-25T22:00:00.000Z,2703.99191179
2021-05-25T23:00:00.000Z,2706.62898111
2021-05-26T00:00:00.000Z,2685.75994924
2021-05-26T01:00:00.000Z,2755.13806322
2021-05-26T02:00:00.000Z,2797.20445824
2021-05-26T03:00:00.000Z,2841.2200181
2021-05-26T04:00:00.000Z,2821.44312298
2021-05-26T05:00:00.000Z,2802.94474511
2021-05-26T06:00:00.000Z,2878.91227873
2021-05-26T07:00:00.000Z,2892.36074429
2021-05-26T08:00:00.000Z,2848.86670594
2021-05-26T09:00:00.000Z,2853.81361127
2021-05-26T10:00:00.000Z,2813.90199496
2021-05-26T11:00:00.000Z,2844.62648382
2021-05-26T12:00:00.000Z,2854.05946611
2021-05-26T13:00:00.000Z,2720.73814905
2021-05-26T14:00:00.000Z,2756.02247719
2021-05-26T15:00:00.000Z,2745.43844106
2021-05-26T16:00:00.000Z,2717.66104783
2021-05-26T17:00:00.000Z,2740.01153973
2021-05-26T18:00:00.000Z,2756.01967859
2021-05-26T19:00:00.000Z,2749.10559058
2021-05-26T20:00:00.000Z,2792.69323832
2021-05-26T21:00:00.000Z,2814.54748873
2021-05-26T22:00:00.000Z,2835.66788317
2021-05-26T23:00:00.000Z,2888.69868104
2021-05-27T00:00:00.000Z,2822.71874575
2021-05-27T01:00:00.000Z,2685.35900371
2021-05-27T02:00:00.000Z,2714.60203089
2021-05-27T03:00:00.000Z,2676.72600689
2021-05-27T04:00:00.000Z,2706.15613359
2021-05-27T05:00:00.000Z,2734.85101217
2021-05-27T06:00:00.000Z,2760.128499
2021-05-27T07:00:00.000Z,2733.75739187
2021-05-27T08:00:00.000Z,2758.42954443
2021-05-27T09:00:00.000Z,2795.35736743
2021-05-27T10:00:00.000Z,2782.80731655
2021-05-27T11:00:00.000Z,2837.94705275
2021-05-27T12:00:00.000Z,2790.06432877
2021-05-27T13:00:00.000Z,2832.84917274
2021-05-27T14:00:00.000Z,2847.69902377
2021-05-27T15:00:00.000Z,2810.38280165
2021-05-27T16:00:00.000Z,2768.15851157
2021-05-27T17:00:00.000Z,2790.26630411
2021-05-27T18:00:00.000Z,2789.79362316
2021-05-27T19:00:00.000Z,2761.314765
2021-05-27T20:00:00.000Z,2724.6252336
2021-05-27T21:00:00.000Z,2785.24302341
2021-05-27T22:00:00.000Z,2755.83581862
2021-05-27T23:00:00.000Z,2736.48858585
2021-05-28T00:00:00.000Z,2711.34201156
2021-05-28T01:00:00.000Z,2706.38728038
2021-05-28T02:00:00.000Z,2732.28520452
2021-05-28T03:00:00.000Z,2723.38431856
2021-05-28T04:00:00.000Z,2666.2305647
2021-05-28T05:00:00.000Z,2582.41715674
2021-05-28T06:00:00.000Z,2549.34369015
2021-05-28T07:00:00.000Z,2571.81638946
2021-05-28T08:00:00.000Z,2506.62120406
2021-05-28T09:00:00.000Z,2495.43818329
2021-05-28T10:00:00.000Z,2501.33752634
2021-05-28T11:00:00.000Z,2442.98880099
2021-05-28T12:00:00.000Z,2573.77818591
2021-05-28T13:00:00.000Z,2595.15720105
2021-05-28T14:00:00.000Z,2552.17924508
2021-05-28T15:00:00.000Z,2557.97912064
2021-05-28T16:00:00.000Z,2483.92565945
2021-05-28T17:00:00.000Z,2494.31650131
2021-05-28T18:00:00.000Z,2529.50879037
2021-05-28T19:00:00.000Z,2503.2899248
2021-05-28T20:00:00.000Z,2428.59654845
2021-05-28T21:00:00.000Z,2376.38068
2021-05-28T22:00:00.000Z,2388.29927957
2021-05-28T23:00:00.000Z,2419.90629016
2021-05-29T00:00:00.000Z,2494.15484215
2021-05-29T01:00:00.000Z,2517.75003681
2021-05-29T02:00:00.000Z,2513.61201824
2021-05-29T03:00:00.000Z,2526.3250774
2021-05-29T04:00:00.000Z,2474.87531493
2021-05-29T05:00:00.000Z,2541.11398038
2021-05-29T06:00:00.000Z,2523.3341558
2021-05-29T07:00:00.000Z,2493.90865279
2021-05-29T08:00:00.000Z,2455.48380367
2021-05-29T09:00:00.000Z,2436.22430691
2021-05-29T10:00:00.000Z,2424.79303005
2021-05-29T11:00:00.000Z,2450.39555475
2021-05-29T12:00:00.000Z,2389.9922804
2021-05-29T13:00:00.000Z,2393.86028143
2021-05-29T14:00:00.000Z,2370.30802364
2021-05-29T15:00:00.000Z,2317.33448467
2021-05-29T16:00:00.000Z,2372.92249724
2021-05-29T17:00:00.000Z,2269.51775237
2021-05-29T18:00:00.000Z,2268.35236826
2021-05-29T19:00:00.000Z,2252.73315255
2021-05-29T20:00:00.000Z,2231.70693142
2021-05-29T21:00:00.000Z,2273.41866216
2021-05-29T22:00:00.000Z,2267.73655807
2021-05-29T23:00:00.000Z,2279.51417661
2021-05-30T00:00:00.000Z,2224.30583914
2021-05-30T01:00:00.000Z,2223.17255424
2021-05-30T02:00:00.000Z,2278.02770657
2021-05-30T03:00:00.000Z,2296.5373871
2021-05-30T04:00:00.000Z,2300.529027
2021-05-30T05:00:00.000Z,2370.86196433
2021-05-30T06:00:00.000Z,2430.63178247
2021-05-30T07:00:00.000Z,2454.45363841
2021-05-30T08:00:00.000Z,2421.58427889
2021-05-30T09:00:00.000Z,2428.46858518
2021-05-30T10:00:00.000Z,2408.03659876
2021-05-30T11:00:00.000Z,2450.69743233
2021-05-30T12:00:00.000Z,2386.38390779
2021-05-30T13:00:00.000Z,2390.20602544
2021-05-30T14:00:00.000Z,2351.5928124
2021-05-30T15:00:00.000Z,2382.86853624
2021-05-30T16:00:00.000Z,2404.27073671
2021-05-30T17:00:00.000Z,2419.96415538
2021-05-30T18:00:00.000Z,2457.21269994
2021-05-30T19:00:00.000Z,2444.48149588
2021-05-30T20:00:00.000Z,2441.4103912
2021-05-30T21:00:00.000Z,2424.25508939
2021-05-30T22:00:00.000Z,2411.25367541
2021-05-30T23:00:00.000Z,2390.305302
2021-05-31T00:00:00.000Z,2360.31530792
2021-05-31T01:00:00.000Z,2309.86521716
2021-05-31T02:00:00.000Z,2314.12906174
2021-05-31T03:00:00.000Z,2306.89620704
2021-05-31T04:00:00.000Z,2305.89344267
2021-05-31T05:00:00.000Z,2323.20420676
2021-05-31T06:00:00.000Z,2388.94820721
2021-05-31T07:00:00.000Z,2448.17717295
2021-05-31T08:00:00.000Z,2494.74577001
2021-05-31T09:00:00.000Z,2495.57739268
2021-05-31T10:00:00.000Z,2561.47985047
2021-05-31T11:00:00.000Z,2559.38158076
2021-05-31T12:00:00.000Z,2533.5671079
2021-05-31T13:00:00.000Z,2536.82921131
2021-05-31T14:00:00.000Z,2541.14632566
2021-05-31T15:00:00.000Z,2634.04278917
2021-05-31T16:00:00.000Z,2634.51921335
2021-05-31T17:00:00.000Z,2621.54774401
2021-05-31T18:00:00.000Z,2595.80257593
2021-05-31T19:00:00.000Z,2627.9646085
2021-05-31T20:00:00.000Z,2597.56850095
2021-05-31T21:00:00.000Z,2625.91477036
2021-05-31T22:00:00.000Z,2649.69592568
2021-05-31T23:00:00.000Z,2714.94534372
2021-06-01T00:00:00.000Z,2734.73548947
2021-06-01T01:00:00.000Z,2675.39522417
2021-06-01T02:00:00.000Z,2642.27576832
2021-06-01T03:00:00.000Z,2633.06035644
2021-06-01T04:00:00.000Z,2642.58848698
2021-06-01T05:00:00.000Z,2710.12387365
2021-06-01T06:00:00.000Z,2661.76663067
2021-06-01T07:00:00.000Z,2652.46476437
2021-06-01T08:00:00.000Z,2577.84807919
2021-06-01T09:00:00.000Z,2578.142248
2021-06-01T10:00:00.000Z,2606.66447299
2021-06-01T11:00:00.000Z,2623.70581676
2021-06-01T12:00:00.000Z,2557.2722484
2021-06-01T13:00:00.000Z,2628.7342201
2021-06-01T14:00:00.000Z,2589.0936372
2021-06-01T15:00:00.000Z,2570.2692357
2021-06-01T16:00:00.000Z,2541.29594142
2021-06-01T17:00:00.000Z,2558.40716063
2021-06-01T18:00:00.000Z,2577.22182901
2021-06-01T19:00:00.000Z,2542.42934533
2021-06-01T20:00:00.000Z,2575.12118549
2021-06-01T21:00:00.000Z,2594.50069354
2021-06-01T22:00:00.000Z,2582.87003704
2021-06-01T23:00:00.000Z,2633.51841662
2021-06-02T00:00:00.000Z,2584.21371677
2021-06-02T01:00:00.000Z,2583.88507859
2021-06-02T02:00:00.000Z,2595.50509606
2021-06-02T03:00:00.000Z,2618.12321921
2021-06-02T04:00:00.000Z,2625.81801312
2021-06-02T05:00:00.000Z,2639.51134812
2021-06-02T06:00:00.000Z,2635.50082201
2021-06-02T07:00:00.000Z,2689.34285571
2021-06-02T08:00:00.000Z,2708.05707871
2021-06-02T09:00:00.000Z,2692.63693293
2021-06-02T10:00:00.000Z,2680.9421731
2021-06-02T11:00:00.000Z,2691.11880213
2021-06-02T12:00:00.000Z,2702.13298862
2021-06-02T13:00:00.000Z,2734.28310474
2021-06-02T14:00:00.000Z,2769.82186033
2021-06-02T15:00:00.000Z,2789.86908856
2021-06-02T16:00:00.000Z,2761.01286931
2021-06-02T17:00:00.000Z,2769.90074868
2021-06-02T18:00:00.000Z,2769.12663668
2021-06-02T19:00:00.000Z,2758.57101131
2021-06-02T20:00:00.000Z,2726.72528954
2021-06-02T21:00:00.000Z,2720.15105585
2021-06-02T22:00:00.000Z,2698.03423109
2021-06-02T23:00:00.000Z,2706.12497095
2021-06-03T00:00:00.000Z,2700.99388145
2021-06-03T01:00:00.000Z,2674.40683785
2021-06-03T02:00:00.000Z,2698.31143335
2021-06-03T03:00:00.000Z,2724.63329043
2021-06-03T04:00:00.000Z,2770.50128752
2021-06-03T05:00:00.000Z,2820.60828056
2021-06-03T06:00:00.000Z,2847.44789567
2021-06-03T07:00:00.000Z,2815.90900422
2021-06-03T08:00:00.000Z,2836.19064368
2021-06-03T09:00:00.000Z,2875.80955159
2021-06-03T10:00:00.000Z,2878.70780697
2021-06-03T11:00:00.000Z,2803.74147726
2021-06-03T12:00:00.000Z,2828.46884875
2021-06-03T13:00:00.000Z,2784.61381631
2021-06-03T14:00:00.000Z,2788.66605198
2021-06-03T15:00:00.000Z,2793.30552184
2021-06-03T16:00:00.000Z,2832.59667419
2021-06-03T17:00:00.000Z,2826.15539069
2021-06-03T18:00:00.000Z,2790.25164738
2021-06-03T19:00:00.000Z,2794.49391872
2021-06-03T20:00:00.000Z,2822.56444739
2021-06-03T21:00:00.000Z,2820.00508662
2021-06-03T22:00:00.000Z,2838.55369279
2021-06-03T23:00:00.000Z,2855.12653096
2021-06-04T00:00:00.000Z,2807.32910617
2021-06-04T01:00:00.000Z,2730.4562765
2021-06-04T02:00:00.000Z,2736.33602015
2021-06-04T03:00:00.000Z,2755.78308559
2021-06-04T04:00:00.000Z,2731.24536783
2021-06-04T05:00:00.000Z,2662.62608418
2021-06-04T06:00:00.000Z,2626.91545189
2021-06-04T07:00:00.000Z,2619.03100594
2021-06-04T08:00:00.000Z,2626.54524935
2021-06-04T09:00:00.000Z,2646.7962226
2021-06-04T10:00:00.000Z,2626.71866816
2021-06-04T11:00:00.000Z,2622.79083191
2021-06-04T12:00:00.000Z,2645.5048423
2021-06-04T13:00:00.000Z,2653.68832131
2021-06-04T14:00:00.000Z,2646.44538901
2021-06-04T15:00:00.000Z,2663.33393071
2021-06-04T16:00:00.000Z,2666.56821053
2021-06-04T17:00:00.000Z,2697.73776416
2021-06-04T18:00:00.000Z,2708.69115072
2021-06-04T19:00:00.000Z,2688.60726321
2021-06-04T20:00:00.000Z,2702.18792775
2021-06-04T21:00:00.000Z,2731.60653462
2021-06-04T22:00:00.000Z,2720.40849693
2021-06-04T23:00:00.000Z,2688.19499931
2021-06-05T00:00:00.000Z,2773.10787045
2021-06-05T01:00:00.000Z,2759.83075629
2021-06-05T02:00:00.000Z,2770.95815399
2021-06-05T03:00:00.000Z,2763.70006528
2021-06-05T04:00:00.000Z,2787.26085765
2021-06-05T05:00:00.000Z,2774.47375331
2021-06-05T06:00:00.000Z,2782.15709158
2021-06-05T07:00:00.000Z,2782.32329082
2021-06-05T08:00:00.000Z,2810.91486452
2021-06-05T09:00:00.000Z,2718.29676018
2021-06-05T10:00:00.000Z,2707.3778207
2021-06-05T11:00:00.000Z,2652.6202115
2021-06-05T12:00:00.000Z,2645.37270012
2021-06-05T13:00:00.000Z,2620.86675298
2021-06-05T14:00:00.000Z,2605.02899061
2021-06-05T15:00:00.000Z,2650.8176151
2021-06-05T16:00:00.000Z,2624.81253358
2021-06-05T17:00:00.000Z,2619.43771762
2021-06-05T18:00:00.000Z,2630.02802831
2021-06-05T19:00:00.000Z,2604.78990597
2021-06-05T20:00:00.000Z,2633.46777442
2021-06-05T21:00:00.000Z,2567.59535275
2021-06-05T22:00:00.000Z,2581.42992909
2021-06-05T23:00:00.000Z,2630.57680077
2021-06-06T00:00:00.000Z,2629.12071452
2021-06-06T01:00:00.000Z,2673.7265502
2021-06-06T02:00:00.000Z,2685.20849737
2021-06-06T03:00:00.000Z,2675.51679008
2021-06-06T04:00:00.000Z,2682.57573954
2021-06-06T05:00:00.000Z,2691.64463531
2021-06-06T06:00:00.000Z,2665.78998758
2021-06-06T07:00:00.000Z,2692.33294158
2021-06-06T08:00:00.000Z,2733.7504666
2021-06-06T09:00:00.000Z,2724.82627387
2021-06-06T10:00:00.000Z,2719.66994041
2021-06-06T11:00:00.000Z,2691.70324479
2021-06-06T12:00:00.000Z,2692.11639059
2021-06-06T13:00:00.000Z,2663.59270189
2021-06-06T14:00:00.000Z,2707.09883129
2021-06-06T15:00:00.000Z,2719.37070167
2021-06-06T16:00:00.000Z,2721.76046938
2021-06-06T17:00:00.000Z,2691.75207585
2021-06-06T18:00:00.000Z,2688.76335176
2021-06-06T19:00:00.000Z,2676.09837489
2021-06-06T20:00:00.000Z,2709.11778259
2021-06-06T21:00:00.000Z,2717.71818727
2021-06-06T22:00:00.000Z,2698.64590872
2021-06-06T23:00:00.000Z,2715.09266119
2021-06-07T00:00:00.000Z,2766.45278551
2021-06-07T01:00:00.000Z,2792.57581204
2021-06-07T02:00:00.000Z,2788.6326932
2021-06-07T03:00:00.000Z,2771.12862047
2021-06-07T04:00:00.000Z,2769.32385073
2021-06-07T05:00:00.000Z,2784.92091261
2021-06-07T06:00:00.000Z,2762.81910182
2021-06-07T07:00:00.000Z,2766.25498835
2021-06-07T08:00:00.000Z,2760.82448254
2021-06-07T09:00:00.000Z,2791.29188277
2021-06-07T10:00:00.000Z,2829.36910656
2021-06-07T11:00:00.000Z,2813.69920961
2021-06-07T12:00:00.000Z,2831.38116802
2021-06-07T13:00:00.000Z,2791.49051038
2021-06-07T14:00:00.000Z,2778.14985738
2021-06-07T15:00:00.000Z,2783.38598114
2021-06-07T16:00:00.000Z,2767.18210387
2021-06-07T17:00:00.000Z,2727.27047709
2021-06-07T18:00:00.000Z,2688.49951646
2021-06-07T19:00:00.000Z,2734.93017913
2021-06-07T20:00:00.000Z,2659.17301282
2021-06-07T21:00:00.000Z,2613.27376035
2021-06-07T22:00:00.000Z,2632.04468567
2021-06-07T23:00:00.000Z,2590.26330395
2021-06-08T00:00:00.000Z,2586.73820708
2021-06-08T01:00:00.000Z,2609.72684604
2021-06-08T02:00:00.000Z,2491.81349289
2021-06-08T03:00:00.000Z,2494.13849008
2021-06-08T04:00:00.000Z,2505.3626916
2021-06-08T05:00:00.000Z,2506.33731823
2021-06-08T06:00:00.000Z,2474.51388556
2021-06-08T07:00:00.000Z,2510.80087221
2021-06-08T08:00:00.000Z,2531.17474532
2021-06-08T09:00:00.000Z,2498.06206805
2021-06-08T10:00:00.000Z,2496.14532683
2021-06-08T11:00:00.000Z,2537.47172451
2021-06-08T12:00:00.000Z,2505.10330816
2021-06-08T13:00:00.000Z,2454.73824864
2021-06-08T14:00:00.000Z,2386.46833715
2021-06-08T15:00:00.000Z,2379.07363779
2021-06-08T16:00:00.000Z,2407.07579191
2021-06-08T17:00:00.000Z,2421.83608923
2021-06-08T18:00:00.000Z,2479.32378111
2021-06-08T19:00:00.000Z,2503.81644174
2021-06-08T20:00:00.000Z,2539.50075418
2021-06-08T21:00:00.000Z,2527.08606934
2021-06-08T22:00:00.000Z,2525.74824689
2021-06-08T23:00:00.000Z,2517.43862412
2021-06-09T00:00:00.000Z,2456.49378259
2021-06-09T01:00:00.000Z,2432.62435062
2021-06-09T02:00:00.000Z,2449.98273549
2021-06-09T03:00:00.000Z,2460.25113146
2021-06-09T04:00:00.000Z,2453.2341906
2021-06-09T05:00:00.000Z,2478.49344373
2021-06-09T06:00:00.000Z,2533.06578983
2021-06-09T07:00:00.000Z,2512.28933385
2021-06-09T08:00:00.000Z,2482.07960796
2021-06-09T09:00:00.000Z,2483.48982763
2021-06-09T10:00:00.000Z,2498.297592
2021-06-09T11:00:00.000Z,2539.66858419
2021-06-09T12:00:00.000Z,2545.84414365
2021-06-09T13:00:00.000Z,2521.37870608
2021-06-09T14:00:00.000Z,2464.73353059
2021-06-09T15:00:00.000Z,2569.74222717
2021-06-09T16:00:00.000Z,2604.86336944
2021-06-09T17:00:00.000Z,2590.94943801
2021-06-09T18:00:00.000Z,2565.79944402
2021-06-09T19:00:00.000Z,2561.60744463
2021-06-09T20:00:00.000Z,2564.00667678
2021-06-09T21:00:00.000Z,2582.49906596
2021-06-09T22:00:00.000Z,2605.01589606
2021-06-09T23:00:00.000Z,2608.26698585
2021-06-10T00:00:00.000Z,2583.12568378
